0.279	165289.615263
0.28	165092.68984
0.281	164882.956953
0.282	164659.855409
0.283	164422.836012
0.284	164171.36023
0.285	163904.908193
0.286	163622.974694
0.287	163325.074521
0.288	163010.74379
0.289	162679.541278
0.29	162331.051089
0.291	161964.879988
0.292	161580.666732
0.293	161178.074072
0.294	160756.798084
0.295	160316.562837
0.296	159857.123059
0.297	159378.268136
0.298	158879.815447
0.299	158361.617029
0.3	    157823.554245
0.301	157265.545782
0.302	156757.155578
0.303	156275.603996
0.304	155757.925448
0.305	155203.768022
0.306	154612.837125
0.307	153984.898149
0.308	153319.772472
0.309	152617.345456
0.31	151877.566447
0.311	151100.447442
0.312	150286.064422
0.313	149434.560018
0.314	148546.144844
0.315	147621.092165
0.316	146659.747228
0.317	145662.515265
0.318	144629.872157
0.319	143562.360435
0.32	142460.581282
0.321	141325.207863
0.322	140156.967996
0.323	138956.656149
0.324	137725.125442
0.325	136463.283648
0.326	135172.098525
0.327	133852.587152
0.328	132505.819928
0.329	131132.91524
0.33	129735.036797
0.331	128313.390964
0.332	126869.224096
0.333	125403.818539
0.334	123918.488631
0.335	122414.580702
0.336	120893.465076
0.337	119356.536071
0.338	117805.204001
0.339	116240.897842
0.34	114665.054568
0.341	113079.121817
0.342	111484.547227
0.343	109882.781102
0.344	108275.269747
0.345	106663.448803
0.346	105048.748579
0.347	103432.578056
0.348	101816.331552
0.349	100201.380724
0.35	98589.074568
0.351	96980.728755
0.352	95377.633629
0.353	93781.04221
0.354	92192.171527
0.355	90612.199952
0.356	89042.263201
0.357	87483.453001
0.358	85936.81709
0.359	84403.355218
0.36	82884.017814
0.361	81379.701987
0.362	79891.258191
0.363	78419.479561
0.364	76965.108578
0.365	75528.83307
0.366	74111.283546
0.367	72713.038528
0.368	71334.623218
0.369	69976.504166
0.37	68639.095935
0.371	67322.761101
0.372	66027.804921
0.373	64754.484664
0.374	63503.005612
0.375	62273.522393
0.376	61066.141647
0.377	59880.923359
0.378	58717.882192
0.379	57576.98882
0.38	56458.17526
0.381	55361.328207
0.382	54286.302364
0.383	53232.91511
0.384	52200.947833
0.385	51190.155261
0.386	50200.261463
0.387	49230.965181
0.388	48281.938497
0.389	47352.834831
0.39	46443.290274
0.391	45552.919589
0.392	44681.328208
0.393	43828.105567
0.394	42992.83577
0.395	42175.092257
0.396	41374.445802
0.397	40590.465846
0.398	39822.717831
0.399	39070.771198
0.4	    38334.198054
0.401	37612.578504
0.402	36905.496652
0.403	36212.545933
0.404	35533.330446
0.405	34867.468953
0.406	34214.588214
0.407	33574.332318
0.408	32946.360017
0.409	32330.346059
0.41	31725.982521
0.411	31132.978809
0.412	30551.060325
0.413	29979.972466
0.414	29419.479291
0.415	28869.362188
0.416	28329.421207
0.417	27799.47506
0.418	27279.358455
0.419	26768.926095
0.42	26268.046013
0.421	25776.60757
0.422	25294.509458
0.423	24821.669031
0.424	24358.016973
0.425	23903.494632
0.426	23458.055353
0.427	23021.665811
0.428	22594.298013
0.429	22175.93463
0.43	21766.566331
0.431	21366.197115
0.432	20975.226882
0.433	20594.518083
0.434	20224.806534
0.435	19866.678755
0.436	19520.582634
0.437	19186.851421
0.438	18865.711726
0.439	18557.300848
0.44	18261.676106
0.441	17978.829502
0.442	17708.693053
0.443	17451.150788
0.444	17206.04408
0.445	16973.183643
0.446	16752.348199
0.447	16543.295142
0.448	16345.760538
0.449	16159.469789
0.45	15984.133634
0.451	15819.453481
0.452	15665.125406
0.453	15520.840153
0.454	15386.281801
0.455	15261.135762
0.456	15145.082116
0.457	15037.803609
0.458	14938.976322
0.459	14848.281668
0.46	14765.395728
0.461	14689.997249
0.462	14621.763645
0.463	14560.370997
0.464	14505.496719
0.465	14456.815559
0.466	14414.006264
0.467	14376.743582
0.468	14344.704927
0.469	14317.56638
0.47	14295.006688
0.471	14276.704598
0.472	14262.342856
0.473	14251.602875
0.474	14244.174066
0.475	14239.74584
0.476	14238.014273
0.477	14238.680773
0.478	14241.453413
0.479	14246.045598
0.48	14252.181397
0.481	14259.59421
0.482	14268.025435
0.483	14277.231133
0.484	14286.97403
0.485	14297.034181
0.486	14307.204971
0.487	14317.291782
0.488	14327.117325
0.489	14336.518974
0.49	14345.348766
0.491	14353.4774
0.492	14360.791571
0.493	14367.19397
0.494	14372.60595
0.495	14376.96486
0.496	14380.222712
0.497	14382.351513
0.498	14383.3366
0.499	14383.180639
0.5	    14381.899626
0.501	14379.525553
0.502	14376.099743
0.503	14371.680848
0.504	14366.336851
0.505	14360.146399
0.506	14353.196137
0.507	14345.583374
0.508	14337.412084
0.509	14328.79024
0.51	14319.83248
0.511	14310.656108
0.512	14301.382427
0.513	14292.130074
0.514	14283.020352
0.515	14274.173231
0.516	14265.704682
0.517	14257.730676
0.518	14250.357853
0.519	14243.692853
0.52	14237.830319
0.521	14232.862228
0.522	14228.869893
0.523	14225.927962
0.524	14224.101752
0.525	14223.444583
0.526	14224.001777
0.527	14225.807992
0.528	14228.887222
0.529	14233.251464
0.53	14238.902051
0.531	14245.830985
0.532	14254.014272
0.533	14263.423919
0.534	14274.01727
0.535	14285.741005
0.536	14298.533806
0.537	14312.322358
0.538	14327.028014
0.539	14342.56013
0.54	14358.82273
0.541	14375.71184
0.542	14393.116821
0.543	14410.923035
0.544	14429.009179
0.545	14447.249951
0.546	14465.520049
0.547	14483.690172
0.548	14501.629686
0.549	14519.20929
0.55	14536.29835
0.551	14552.772897
0.552	14568.504963
0.553	14583.377244
0.554	14597.272436
0.555	14610.081233
0.556	14621.702327
0.557	14632.037076
0.558	14641.001501
0.559	14648.514289
0.56	14654.510123
0.561	14658.929018
0.562	14661.724319
0.563	14662.862701
0.564	14662.318837
0.565	14660.08073
0.566	14656.152379
0.567	14650.545781
0.568	14643.288929
0.569	14634.421813
0.57	14623.995087
0.571	14612.072735
0.572	14598.734737
0.573	14584.066405
0.574	14568.17038
0.575	14551.154635
0.576	14533.140473
0.577	14514.257195
0.578	14494.643433
0.579	14474.445817
0.58	14453.814976
0.581	14432.91087
0.582	14411.896125
0.583	14390.9347
0.584	14370.198552
0.585	14349.854306
0.586	14330.073919
0.587	14311.026682
0.588	14292.877887
0.589	14275.791493
0.59	14259.926127
0.591	14245.432418
0.592	14232.458329
0.593	14221.141159
0.594	14211.610209
0.595	14203.982783
0.596	14198.368187
0.597	14194.861064
0.598	14193.546726
0.599	14194.494489
0.6	    14197.760339
0.601	14203.386932
0.602	14211.402261
0.603	14221.815657
0.604	14234.624454
0.605	14249.80999
0.606	14267.334941
0.607	14287.149986
0.608	14309.187142
0.609	14333.36243
0.61	14359.581207
0.611	14387.727502
0.612	14417.677346
0.613	14449.288108
0.614	14482.407826
0.615	14516.869875
0.616	14552.4943
0.617	14589.097147
0.618	14626.477133
0.619	14661.328418
0.62	14696.086393
0.621	14731.368237
0.622	14766.962003
0.623	14802.653078
0.624	14838.22285
0.625	14873.450041
0.626	14908.108041
0.627	14941.972906
0.628	14974.820692
0.629	15006.424789
0.63	15036.567918
0.631	15065.031467
0.632	15091.603489
0.633	15116.078702
0.634	15138.258489
0.635	15157.952231
0.636	15174.97864
0.637	15189.167092
0.638	15200.360293
0.639	15208.411613
0.64	15213.186419
0.641	15214.566074
0.642	15212.447937
0.643	15206.742697
0.644	15197.378372
0.645	15184.300309
0.646	15167.469851
0.647	15146.86567
0.648	15122.489099
0.649	15094.353468
0.65	15062.493435
0.651	15026.96232
0.652	14987.830772
0.653	14945.188102
0.654	14899.139617
0.655	14849.810619
0.656	14797.33974
0.657	14741.885607
0.658	14683.618844
0.659	14622.726071
0.66	14559.429899
0.661	14494.003593
0.662	14426.737747
0.663	14357.926954
0.664	14287.871139
0.665	14216.868894
0.666	14145.226809
0.667	14073.244809
0.668	14001.228151
0.669	13929.475427
0.67	13858.283896
0.671	13787.945485
0.672	13718.745456
0.673	13650.963739
0.674	13584.870933
0.675	13520.729639
0.676	13458.789128
0.677	13399.292006
0.678	13342.46355
0.679	13288.519706
0.68	13237.661757
0.681	13190.07499
0.682	13145.930029
0.683	13105.382835
0.684	13068.569374
0.685	13035.612282
0.686	13006.616866
0.687	12981.665772
0.688	12960.828316
0.689	12944.153819
0.69	12931.674273
0.691	12923.403008
0.692	12919.332026
0.693	12919.439999
0.694	12923.685604
0.695	12932.007523
0.696	12944.329775
0.697	12960.560383
0.698	12980.588708
0.699	13004.286782
0.7	    13031.517306
0.701	13062.122986
0.702	13095.937197
0.703	13132.775985
0.704	13172.447398
0.705	13214.74882
0.706	13259.465638
0.707	13306.380573
0.708	13355.269681
0.709	13405.902353
0.71	13458.050646
0.711	13511.478619
0.712	13565.952997
0.713	13621.241838
0.714	13677.110534
0.715	13733.332475
0.716	13789.681051
0.717	13845.93765
0.718	13901.890325
0.719	13957.332461
0.72	14012.066774
0.721	14065.90931
0.722	14118.681447
0.723	14170.221892
0.724	14220.378683
0.725	14269.013188
0.726	14316.005437
0.727	14361.246124
0.728	14404.641939
0.729	14446.116901
0.73	14485.611025
0.731	14523.081655
0.732	14558.502131
0.733	14591.860456
0.734	14623.164628
0.735	14652.437308
0.736	14679.717153
0.737	14705.058816
0.738	14728.531613
0.739	14750.220856
0.74	14770.222521
0.741	14788.64858
0.742	14805.620336
0.743	14821.272422
0.744	14835.748802
0.745	14849.201438
0.746	14861.79029
0.747	14873.68065
0.748	14885.047141
0.749	14896.063053
0.75	14906.908341
0.751	14917.761627
0.752	14928.805532
0.753	14940.217345
0.754	14952.175688
0.755	14964.851185
0.756	14978.415793
0.757	14993.032138
0.758	15008.856181
0.759	15026.037218
0.76	15044.716547
0.761	15065.022136
0.762	15087.076621
0.763	15110.989308
0.764	15136.857506
0.765	15164.766527
0.766	15194.791019
0.767	15226.990967
0.768	15261.411693
0.769	15298.089188
0.77	15337.040781
0.771	15378.275803
0.772	15421.78359
0.773	15467.546813
0.774	15515.530814
0.775	15565.687605
0.776	15617.958534
0.777	15672.272952
0.778	15728.54688
0.779	15786.687008
0.78	15846.586696
0.781	15908.132639
0.782	15971.199535
0.783	16035.65675
0.784	16101.364319
0.785	16168.172946
0.786	16235.932002
0.787	16304.48286
0.788	16373.662894
0.789	16443.306812
0.79	16513.247989
0.791	16583.315801
0.792	16653.34229
0.793	16723.158165
0.794	16792.596801
0.795	16861.494239
0.796	16929.689186
0.797	16997.024348
0.798	17063.350429
0.799	17128.523465
0.8	    17192.406157
0.801	17254.870537
0.802	17315.796635
0.803	17375.075145
0.804	17432.607425
0.805	17488.308163
0.806	17542.100045
0.807	17593.92042
0.808	17643.722633
0.809	17691.468027
0.81	17737.136607
0.811	17780.721708
0.812	17822.229995
0.813	17861.682796
0.814	17899.117435
0.815	17934.584566
0.816	17968.149506
0.817	17999.892235
0.818	18029.90473
0.819	18058.296297
0.82	18085.181574
0.821	18110.695194
0.822	18134.975789
0.823	18158.176654
0.824	18180.457749
0.825	18201.989698
0.826	18222.947124
0.827	18243.511315
0.828	18263.868891
0.829	18284.209138
0.83	18304.722675
0.831	18325.598788
0.832	18347.029429
0.833	18369.202551
0.834	18392.298109
0.835	18416.497391
0.836	18441.971021
0.837	18468.881625
0.838	18497.383831
0.839	18527.62027
0.84	18559.722909
0.841	18593.810385
0.842	18629.990671
0.843	18668.353078
0.844	18708.973587
0.845	18751.913516
0.846	18797.215521
0.847	18844.910261
0.848	18895.005734
0.849	18947.499274
0.85	19002.366887
0.851	19059.571249
0.852	19119.057707
0.853	19180.756945
0.854	19244.583651
0.855	19310.440516
0.856	19378.214235
0.857	19447.782172
0.858	19519.008361
0.859	19591.747505
0.86	19665.844976
0.861	19741.140814
0.862	19817.465728
0.863	19894.649094
0.864	19972.513623
0.865	20050.882026
0.866	20129.577014
0.867	20208.419965
0.868	20287.237589
0.869	20365.856596
0.87	20444.113027
0.871	20521.846922
0.872	20598.906319
0.873	20675.148587
0.874	20750.440426
0.875	20824.661866
0.876	20897.703601
0.877	20969.469655
0.878	21039.878715
0.879	21108.862798
0.88	21176.37125
0.881	21242.36808
0.882	21306.835959
0.883	21369.773554
0.884	21431.196861
0.885	21491.137872
0.886	21549.648574
0.887	21606.798283
0.888	21662.672311
0.889	21717.374632
0.89	21771.026549
0.891	21823.764028
0.892	21875.740364
0.893	21927.122182
0.894	21978.09077
0.895	22028.842079
0.896	22079.582724
0.897	22130.528651
0.898	22181.909136
0.899	22233.956121
0.9	    22286.909546
0.901	22341.016016
0.902	22389.765159
0.903	22437.758491
0.904	22488.54979
0.905	22542.388327
0.906	22599.514042
0.907	22660.168208
0.908	22724.577435
0.909	22792.960335
0.91	22865.523523
0.911	22942.457618
0.912	23023.933244
0.913	23110.105029
0.914	23201.102274
0.915	23297.032952
0.916	23397.974377
0.917	23503.981202
0.918	23615.070756
0.919	23731.236374
0.92	23852.431401
0.921	23978.579856
0.922	24109.568434
0.923	24245.246506
0.924	24385.428785
0.925	24529.891327
0.926	24678.376863
0.927	24830.586801
0.928	24986.19189
0.929	25144.825555
0.93	25306.087896
0.931	25469.548354
0.932	25634.745711
0.933	25801.189423
0.934	25968.368951
0.935	26135.745763
0.936	26302.762665
0.937	26468.849133
0.938	26633.417314
0.939	26795.871357
0.94	26955.610079
0.941	27112.029631
0.942	27264.524831
0.943	27412.498495
0.944	27555.364103
0.945	27692.545799
0.946	27823.483723
0.947	27947.644675
0.948	28064.512784
0.949	28173.606837
0.95	28274.474947
0.951	28366.701218
0.952	28449.909744
0.953	28523.767275
0.954	28587.983217
0.955	28642.31763
0.956	28686.579895
0.957	28720.632713
0.958	28744.396104
0.959	28757.844741
0.96	28761.013282
0.961	28753.999036
0.962	28736.957964
0.963	28710.112677
0.964	28673.748437
0.965	28628.21449
0.966	28573.929398
0.967	28511.374374
0.968	28441.095948
0.969	28363.711299
0.97	28279.900257
0.971	28190.406636
0.972	28096.043566
0.973	27997.682829
0.974	27896.265523
0.975	27792.788732
0.976	27688.314857
0.977	27583.962285
0.978	27480.905389
0.979	27380.37986
0.98	27283.665378
0.981	27192.101608
0.982	27107.066872
0.983	27029.990146
0.984	26962.340396
0.985	26905.625245
0.986	26861.385641
0.987	26831.191858
0.988	26816.643496
0.989	26819.36015
0.99	26840.977411
0.991	26883.145533
0.992	26947.520102
0.993	27035.756704
0.994	27149.509592
0.995	27290.421022
0.996	27460.115921
0.997	27660.200554
0.998	27892.249194
0.999	28157.804122
1.0     28541.98272
